Partition,Algorithm,BlendWeight,User,TestTime,NAttempted,NGood,Coverage,RMSE,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
1,ii,,42245,0.322,5,5,1.0,1.3360921274656214,0.8592981236475269,10.430960369793672,0.09525215476295498,0.09090909090909091,11,0.09090909090909091
1,ii,,42399,0.271,5,5,1.0,0.6580606236063756,0.9668883171753759,14.600410409469312,0.0,0.0,,0.0
1,ii,,43604,0.127,5,5,1.0,0.8347835513944808,1.0,14.16587528625504,0.07941620106535686,0.0625,16,0.0625
1,ii,,43618,0.279,5,5,1.0,0.7441428234809903,0.9236319006003894,13.162016721114163,0.0,0.0,,0.0
1,ii,,43649,0.08600000000000001,5,5,1.0,1.0734648594508291,0.9881347998251931,16.677101804652793,0.0,0.0,,0.0
1,ii,,44086,0.20700000000000002,5,5,1.0,1.1257154183297955,0.8745267283557964,12.492566681438523,0.0,0.0,,0.0
1,ii,,45153,0.134,5,5,1.0,0.7399669702610504,0.9835532126344431,14.950537007218344,0.0,0.0,,0.0
1,ii,,45182,0.403,5,5,1.0,0.7840833297287836,0.9392927142450949,13.446678442077467,0.06700661538175082,0.05555555555555555,18,0.05555555555555555
1,ii,,45461,0.977,5,5,1.0,0.6098528025989212,0.979538163945184,13.81189012336513,0.0,0.0,,0.0
1,ii,,45537,0.445,5,5,1.0,1.230280654738383,0.8612435917010562,8.404015779112125,0.0,0.0,,0.0
1,ii,,45811,1.111,5,5,1.0,0.8023809938309577,0.971210487253925,12.450537007218344,0.0,0.0,,0.0
1,ii,,46392,0.466,5,5,1.0,0.44751899015820285,1.0,15.031086967542706,0.0,0.0,,0.0
1,ii,,47150,0.641,5,5,1.0,1.0221163569024525,0.9117690389835788,13.796172051081339,0.0,0.0,,0.0
1,ii,,47414,0.654,5,5,1.0,0.5638707240689602,0.9704021156443288,12.100410409469312,0.08019580186180543,0.0625,16,0.0625
1,ii,,47866,0.546,5,5,1.0,0.529032068697769,0.965470915702533,10.319607253646886,0.0,0.0,,0.0
1,ii,,48838,0.733,5,5,1.0,0.9361616632671487,0.992242282421014,16.746425246579403,0.0,0.0,,0.0
1,ii,,49129,0.585,5,5,1.0,0.8967403242786961,0.9969116391939461,11.18867750007543,0.0,0.0,,0.0
1,ii,,49531,0.224,5,5,1.0,0.2679163479007608,1.0,16.87735500015086,0.4294163703768553,0.4083333333333334,1,1.0
1,ii,,49830,0.637,5,5,1.0,0.3719927047931359,0.9978078698566161,15.777228402401827,0.10137512526838628,0.14285714285714285,7,0.14285714285714285
1,ii,,50019,0.336,5,5,1.0,0.9046727693868727,0.961102416560008,12.35426897461019,0.07970240245944109,0.047619047619047616,21,0.047619047619047616
1,ii,,51539,0.296,5,5,1.0,1.1198579874559937,0.9820844981279448,13.704395572359223,0.0,0.0,,0.0
1,ii,,51549,0.461,5,5,1.0,1.0076469743372372,0.9659162187218262,14.169733851395918,0.0967701227517973,0.1111111111111111,9,0.1111111111111111
1,ii,,53578,0.265,5,5,1.0,0.5483807083806613,0.9672225770943947,15.777228402401827,0.0,0.0,,0.0
1,ii,,53859,0.375,5,5,1.0,0.6424745030269288,0.988711067326514,16.162016721114163,0.0,0.0,,0.0
1,ii,,54114,0.188,5,5,1.0,0.977138944342725,0.91554002759568,14.677101804652795,0.0,0.0,,0.0
1,ii,,55593,0.23,5,5,1.0,0.695349659090698,0.9953209626199728,14.7464252465794,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,370,8.961,5,5,1.0,0.379644884800194,0.9890235350183615,16.62735500015086,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,370,8.993,5,5,1.0,0.3591918956871456,1.0,16.81189012336513,0.0,0.0,,0.0
1,ii,,55704,0.44,5,5,1.0,0.7681716986568683,1.0,15.7464252465794,0.07971607750798937,0.08333333333333333,12,0.08333333333333333
1,ii,,56246,0.331,5,5,1.0,0.5563768653950669,0.9495395681522487,11.365495493007945,0.0,0.0,,0.0
1,ii,,57866,0.272,5,5,1.0,0.7256338900979915,0.9733218632364586,11.65015721397125,0.0,0.0,,0.0
1,ii,,57916,0.327,5,5,1.0,1.1364849302403566,0.9959213601133932,15.985198728181647,0.16625959573127527,0.10427807486631016,11,0.09090909090909091
1,ii,,58579,0.24,5,5,1.0,0.5006878122556447,0.9621236013632298,14.461763525616098,0.0,0.0,,0.0
1,ii,,60022,0.402,5,5,1.0,0.8797443111882414,0.9264243991773524,11.815748688506009,0.0,0.0,,0.0
1,ii,,60710,0.41500000000000004,5,5,1.0,0.4487054876836499,1.0,11.469480655897856,0.0,0.0,,0.0
1,ii,,61276,0.267,5,5,1.0,1.2360905979366983,0.9962023172332388,9.092409467467276,0.0,0.0,,0.0
1,ii,,62046,0.402,5,5,1.0,0.7193538219000436,0.9530037804541798,13.881213565291738,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,910,2.9130000000000003,5,5,1.0,0.5019758589008875,0.9745936878147816,13.430960369793672,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,910,2.969,5,5,1.0,0.4978287977952097,0.9745936878147816,13.430960369793672,0.0,0.0,,0.0
1,ii,,63551,0.406,5,5,1.0,0.5578979694257444,0.9599415491175431,15.211763525616098,0.0,0.0,,0.0
1,ii,,64655,0.504,5,5,1.0,0.7202601690605249,0.9676102362365231,13.096551844328435,0.0,0.0,,0.0
1,ii,,66362,0.905,5,5,1.0,0.41255599876648513,1.0,11.219480655897856,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,975,1.819,5,5,1.0,0.44499694935429085,0.9890281712398533,12.15015721397125,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,975,1.805,5,5,1.0,0.4484333129715469,0.9890281712398533,12.15015721397125,0.0,0.0,,0.0
1,ii,,66402,0.164,5,5,1.0,1.5963512021213722,0.925289905780457,6.1925360652163075,0.0,0.0,,0.0
1,ii,,67584,0.41600000000000004,5,5,1.0,1.8307452310523766,0.9393987784320553,13.968847667152694,0.0,0.0,,0.0
1,ii,,67608,0.233,5,5,1.0,1.0303332409149721,0.9176791583237095,12.65015721397125,0.0,0.0,,0.0
1,ii,,67615,0.332,5,5,1.0,0.5365397415482118,0.9762366763382476,15.162016721114163,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,1015,1.302,5,5,1.0,0.8644442226768158,0.9192472523290144,12.961763525616098,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,1015,1.323,5,5,1.0,0.8773361422715895,0.9192472523290144,12.961763525616098,0.0,0.0,,0.0
1,ii,,67683,0.467,5,5,1.0,0.7975804694633801,0.9927344919900112,13.680960369793672,0.0,0.0,,0.0
1,ii,,69256,0.374,5,5,1.0,0.7115729263726054,0.9698211957949806,12.365495493007945,0.0,0.0,,0.0
1,ii,,69335,0.459,5,5,1.0,0.4816514868773218,0.9976146505047608,14.4964252465794,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,3029,1.2550000000000001,5,5,1.0,0.5960133079280885,0.936547452565194,9.369354058148824,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,3029,1.232,5,5,1.0,0.592097416238858,0.936547452565194,9.369354058148824,0.0,0.0,,0.0
1,ii,,70201,0.555,5,5,1.0,0.33749527304567095,1.0,11.504142376861159,0.12385353916498079,0.14285714285714285,7,0.14285714285714285
5,lucene-svd-blend,0.9,7541,0.463,5,5,1.0,0.6827433755174744,0.9734735694957938,15.946678442077467,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,7541,0.47300000000000003,5,5,1.0,0.7089266507133315,0.9734735694957938,15.946678442077467,0.0,0.0,,0.0
1,ii,,70905,0.419,5,5,1.0,0.5341776390080347,0.9619616047763365,10.989057293322526,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,8527,0.427,5,5,1.0,0.6908941843355272,1.0,16.946678442077467,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,8527,0.443,5,5,1.0,0.6863974339347837,1.0,16.946678442077467,0.0,0.0,,0.0
1,ii,,73746,0.195,5,5,1.0,1.330605143102109,0.934106858729797,11.446678442077467,0.23488614104582428,0.13377363377363377,9,0.1111111111111111
1,ii,,76008,0.485,5,5,1.0,0.4395186094469546,0.9664789002798744,14.527228402401827,0.1563653783752514,0.12142857142857143,7,0.14285714285714285
1,ii,,79601,0.595,5,5,1.0,0.8125197556121468,0.97525729067111,13.053889181363095,0.0,0.0,,0.0
1,ii,,81435,0.188,5,5,1.0,0.5957721045251878,0.9822263282576426,13.815748688506009,0.20185088998437964,0.3333333333333333,3,0.3333333333333333
1,ii,,81783,0.369,5,5,1.0,0.6853988052469895,1.0,16.946678442077467,0.06717252866840945,0.047619047619047616,21,0.047619047619047616
5,lucene-svd-blend,0.9,8932,1.858,5,5,1.0,0.796913579841991,0.9911497518447079,15.527228402401827,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,8932,1.866,5,5,1.0,0.8105573265465361,0.9744344708688237,15.265368895258913,0.0,0.0,,0.0
1,ii,,82472,0.281,5,5,1.0,0.5017691376030007,0.9900056754346553,12.969480655897856,0.0,0.0,,0.0
1,ii,,83182,0.296,5,5,1.0,0.7905414087107506,0.9481529383738551,13.715622090756977,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,9263,0.754,5,5,1.0,0.8166804957465142,0.9959009358215654,16.842693279187557,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,9263,0.8130000000000001,5,5,1.0,0.8304405976017254,0.9959009358215654,16.842693279187557,0.0,0.0,,0.0
1,ii,,83507,0.481,5,5,1.0,0.7841387969786998,0.9528941877700732,11.43867750007543,0.0,0.0,,0.0
1,ii,,84598,0.20500000000000002,5,5,1.0,1.6380425455729688,0.9483977624109015,11.607494551005908,0.0,0.0,,0.0
1,ii,,85249,0.41100000000000003,5,5,1.0,0.6340748676276708,1.0,12.034945532683583,0.0,0.0,,0.0
1,ii,,86784,0.249,5,5,1.0,0.5180870878393233,0.9932260328371724,14.680960369793672,0.0,0.0,,0.0
1,ii,,88738,0.604,5,5,1.0,1.2001329108383683,0.991818639603796,16.80803155822425,0.2950430680023606,0.5,2,0.5
5,lucene-svd-blend,0.9,11081,1.92,5,5,1.0,0.38172722647087226,1.0,7.758000942002036,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,11081,1.858,5,5,1.0,0.3945215551256058,1.0,7.758000942002036,0.0,0.0,,0.0
1,ii,,88857,0.385,5,5,1.0,0.6864063073417676,0.9422399897754292,15.308031558224252,0.0,0.0,,0.0
5,ii-svd-blend,1.0,370,2.102,5,5,1.0,0.3591918956871456,1.0,16.81189012336513,0.0,0.0,,0.0
1,ii,,90453,0.334,5,5,1.0,0.31244460864663154,1.0,13.565748688506009,0.0,0.0,,0.0
1,ii,,91973,0.296,5,5,1.0,1.1923427172941539,1.0,13.454395572359223,0.0,0.0,,0.0
1,ii,,94175,0.541,5,5,1.0,0.5254628030957909,1.0,10.538804097824462,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,11513,1.389,5,5,1.0,0.8380665125455934,0.9366624186138395,13.877355000150859,0.09616987830911741,0.14285714285714285,7,0.14285714285714285
5,lucene-svd-blend,1.0,11513,1.374,5,5,1.0,0.8500388235644551,0.9366624186138395,13.877355000150859,0.10444367419235728,0.16666666666666666,6,0.16666666666666666
1,ii,,96482,0.548,5,5,1.0,0.7545369558168276,0.955680041432667,14.096551844328435,0.0812907973938716,0.05555555555555555,18,0.05555555555555555
1,ii,,97384,0.334,5,5,1.0,0.3013299892565176,0.9838193210984889,17.30803155822425,0.07680408853231582,0.07692307692307693,13,0.07692307692307693
1,ii,,99477,0.295,5,5,1.0,0.8450433640885342,0.9876569568621398,14.766001884004073,0.0,0.0,,0.0
1,ii,,100540,0.325,5,5,1.0,0.6288541319829024,0.9919702672058219,12.369354058148824,0.0,0.0,,0.0
5,ii-svd-blend,1.0,910,2.669,5,5,1.0,0.4978287977952097,0.9745936878147816,13.430960369793672,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,11843,1.691,5,5,1.0,0.9252309052414238,1.0,11.954395572359223,0.10555611109779299,0.1111111111111111,9,0.1111111111111111
1,ii,,101004,0.248,5,5,1.0,0.7059426061114806,0.9949658443526261,12.93867750007543,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,11843,1.731,5,5,1.0,0.9461548883010835,1.0,11.954395572359223,0.12944286639770125,0.16666666666666666,6,0.16666666666666666
1,ii,,101137,0.39,5,5,1.0,0.628215374353973,0.9929737120276383,14.15015721397125,0.0,0.0,,0.0
1,ii,,101379,0.405,5,5,1.0,0.9605157530421589,0.9356428377397968,9.504142376861159,0.0,0.0,,0.0
1,ii,,101785,0.539,5,5,1.0,0.38939657555097723,0.9854170995982594,14.81189012336513,0.0,0.0,,0.0
5,ii-svd-blend,1.0,975,1.539,5,5,1.0,0.4484333129715469,0.9890281712398533,12.15015721397125,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,12271,1.676,5,5,1.0,0.9104362327949231,0.955970344404516,12.019860449144952,0.0,0.0,,0.0
1,ii,,101921,0.363,5,5,1.0,1.1246461985538838,0.8722917130621494,12.242566681438523,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,12271,1.6520000000000001,5,5,1.0,0.9004457179045848,0.955970344404516,12.019860449144952,0.0,0.0,,0.0
1,ii,,101952,0.21,5,5,1.0,0.2705471376696569,1.0,14.065748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,12882,0.578,5,5,1.0,0.5439938070336675,0.9888344785513188,16.342693279187557,0.09698736551333392,0.14285714285714285,7,0.14285714285714285
5,lucene-svd-blend,1.0,12882,0.5760000000000001,5,5,1.0,0.5715883631051375,0.9888344785513188,16.342693279187557,0.10533149238153258,0.16666666666666666,6,0.16666666666666666
1,ii,,102853,0.555,5,5,1.0,0.26698645778385444,0.9947629287645176,12.434818934934553,0.0,0.0,,0.0
1,ii,,103667,0.34800000000000003,5,5,1.0,0.657895213619424,0.9572195375381094,14.627355000150859,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,12947,0.757,5,5,1.0,0.4687861614372254,0.9977682359878776,15.4964252465794,0.0,0.0,,0.0
1,ii,,103754,0.196,5,5,1.0,1.5029786144252728,0.8979746368129009,12.527228402401827,0.04778788560768072,0.125,8,0.125
5,ii-svd-blend,1.0,1015,1.6500000000000001,5,5,1.0,0.8773361422715895,0.9192472523290144,12.961763525616098,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,12947,0.773,5,5,1.0,0.470064423343715,0.9977682359878776,15.4964252465794,0.0,0.0,,0.0
1,ii,,104397,0.432,5,5,1.0,0.43321951995761093,0.9959951874004277,16.281086967542706,0.0,0.0,,0.0
1,ii,,104508,0.4,5,5,1.0,0.3108749640078874,1.0,11.684818934934553,0.0,0.0,,0.0
1,ii,,104732,0.183,5,5,1.0,0.4437634699099771,0.9656244886491899,15.992566681438523,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,13215,1.3860000000000001,5,5,1.0,0.49862360594887006,0.9974855380544579,13.75028381172028,0.108814358130292,0.125,8,0.125
5,lucene-svd-blend,1.0,13215,1.362,5,5,1.0,0.5036475069634208,0.9974855380544579,13.75028381172028,0.12628541973038465,0.16666666666666666,6,0.16666666666666666
1,ii,,104887,0.456,5,5,1.0,0.5905139298431457,0.9483852245007102,8.27308602554067,0.0,0.0,,0.0
1,ii,,104958,0.295,5,5,1.0,1.2723354902179296,0.9049403518620498,12.446678442077467,0.0,0.0,,0.0
5,ii-svd-blend,1.0,3029,1.804,5,5,1.0,0.592097416238858,0.936547452565194,9.369354058148824,0.0,0.0,,0.0
1,ii,,105841,0.165,5,5,1.0,1.2816560682217433,0.951763248324351,11.85363598586503,0.0,0.0,,0.0
1,ii,,106236,0.328,5,5,1.0,0.48554609950402017,0.9754462037758486,14.662016721114163,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,13665,0.9480000000000001,5,5,1.0,0.7862067284859294,0.9914512991669996,15.184818934934553,0.10882045014994587,0.125,8,0.125
5,lucene-svd-blend,1.0,13665,0.9590000000000001,5,5,1.0,0.7795097116466367,0.9914512991669996,15.184818934934553,0.10882045014994587,0.125,8,0.125
5,ii-svd-blend,1.0,7541,0.777,5,5,1.0,0.7089266507133315,0.9734735694957938,15.946678442077467,0.0,0.0,,0.0
1,ii,,106537,0.386,5,5,1.0,0.8494543044211128,1.0,12.254142376861159,0.0,0.0,,0.0
1,ii,,110773,0.404,5,5,1.0,0.7686226527566001,0.9357785906418749,14.627355000150859,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,13920,0.93,5,5,1.0,0.9704703565596448,0.9346069944948124,14.842693279187555,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,13920,0.917,5,5,1.0,0.9796035980112962,0.9346069944948124,14.842693279187555,0.0,0.0,,0.0
1,ii,,111206,0.298,5,5,1.0,0.7136249165062059,0.9411754108422264,13.412016721114163,0.08449796499249965,0.1,10,0.1
5,ii-svd-blend,1.0,8527,0.845,5,5,1.0,0.6863974339347837,1.0,16.946678442077467,0.0,0.0,,0.0
1,ii,,111416,0.301,5,5,1.0,0.9438106997897063,0.9735759171105955,12.90015721397125,0.07547008156274128,0.0625,16,0.0625
1,ii,,113518,0.328,5,5,1.0,0.4474440832837827,0.9858430460831945,12.850410409469312,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,14328,0.995,5,5,1.0,0.622789777217225,0.9976939977103352,14.9964252465794,0.0,0.0,,0.0
1,ii,,113645,0.35100000000000003,5,5,1.0,0.4110415012790414,1.0,12.184818934934553,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,14328,1.008,5,5,1.0,0.6508176495133332,0.9976939977103352,14.9964252465794,0.0,0.0,,0.0
1,ii,,116220,0.789,5,5,1.0,1.0894770938266447,1.0,12.323465818787767,0.0,0.0,,0.0
1,ii,,116420,0.294,5,5,1.0,0.9817689680235296,0.9882735835686266,11.684818934934553,0.21345001989819098,0.3333333333333333,3,0.3333333333333333
5,lucene-svd-blend,0.9,15415,1.294,5,5,1.0,0.8334051956558135,0.9583974443042691,13.115495493007945,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,15415,1.309,5,5,1.0,0.8891092055901109,0.9583974443042691,13.115495493007945,0.0,0.0,,0.0
1,ii,,116550,0.28200000000000003,5,5,1.0,0.5181656083331838,0.9748193096780593,14.896298648830369,0.0,0.0,,0.0
1,ii,,117144,0.5660000000000001,5,5,1.0,0.5859969040025335,0.9951575398929525,14.2464252465794,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,16766,0.87,5,5,1.0,1.0745732135329726,0.9918150247843235,12.600410409469312,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,16766,0.887,5,5,1.0,1.0570866234603955,0.9918150247843235,12.600410409469312,0.0,0.0,,0.0
5,ii-svd-blend,1.0,8932,3.124,5,5,1.0,0.8105573265465361,0.9744344708688237,15.265368895258913,0.0,0.0,,0.0
1,ii,,117493,0.332,5,5,1.0,0.5765909771697745,0.9754462037758486,14.662016721114163,0.0,0.0,,0.0
1,ii,,119197,0.462,5,5,1.0,0.29299732637559744,1.0,15.2464252465794,0.0,0.0,,0.0
1,ii,,119522,0.248,5,5,1.0,0.8524470867785656,0.9840063601616249,15.381213565291738,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,17709,0.978,5,5,1.0,0.39927541497498126,0.9871096421689469,14.131213565291738,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,17709,0.992,5,5,1.0,0.4003585621562783,0.9871096421689469,14.131213565291738,0.0,0.0,,0.0
1,ii,,119625,0.255,5,5,1.0,0.4622384735040979,0.9822263282576426,13.815748688506009,0.0,0.0,,0.0
1,ii,,120907,0.20400000000000001,5,5,1.0,0.7042085290877749,0.9685848254646855,15.41587528625504,0.0,0.0,,0.0
5,ii-svd-blend,1.0,9263,1.331,5,5,1.0,0.8304405976017254,0.9959009358215654,16.842693279187557,0.0,0.0,,0.0
1,ii,,121290,0.214,5,5,1.0,0.8062403506793607,0.9932118866981073,14.65015721397125,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,18634,0.9440000000000001,5,5,1.0,0.3123581489223479,1.0,14.065748688506009,0.0,0.0,,0.0
1,ii,,121303,0.405,5,5,1.0,1.0517097599680691,1.0,13.419733851395918,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,18634,0.932,5,5,1.0,0.29824093648630773,1.0,14.065748688506009,0.0,0.0,,0.0
1,ii,,121987,0.253,5,5,1.0,0.3703494433201295,0.9976939977103352,14.9964252465794,0.0,0.0,,0.0
